timestamp,total_workload_groups,total_workload_quantity,real_time_quantity,batch_quantity,background_quantity,avg_priority_level,delayable_workload_groups,avg_max_delay_hours,total_cpu_units,total_ram_units,total_storage_io_units,total_network_units
2026-07-12 09:00:00,15,676,325,272,79,3.1333333333333333,10,6.0,253.97,229.44,177.24,167.37
2026-07-12 10:00:00,7,749,366,316,67,3.2857142857142856,4,5.0,267.56,260.15999999999997,221.06,219.6
2026-07-12 11:00:00,12,761,396,318,47,3.4166666666666665,8,5.25,271.8,248.67,196.14,167.96
2026-07-12 12:00:00,11,771,360,322,89,3.090909090909091,8,6.2727272727272725,265.42,246.07,232.05,221.48
2026-07-12 13:00:00,11,637,292,301,44,3.1818181818181817,7,5.454545454545454,234.7,182.79,171.8,154.51999999999998
2026-07-12 14:00:00,8,744,360,318,66,3.0,5,5.625,298.35,230.34,169.91,146.57999999999998
2026-07-12 15:00:00,8,788,395,281,112,3.125,5,4.5,286.86,255.65,198.69,190.46
2026-07-12 16:00:00,16,738,320,357,61,3.375,10,5.3125,270.8,247.76,203.21,182.2
2026-07-12 17:00:00,11,683,356,251,76,3.4545454545454546,6,4.909090909090909,287.18,233.15,182.64000000000001,177.29
2026-07-12 18:00:00,14,897,416,402,79,3.142857142857143,9,4.357142857142857,332.17,278.12,259.74,220.85
2026-07-12 19:00:00,10,673,213,350,110,3.0,5,5.7,285.67,201.53,201.88,163.73
2026-07-12 20:00:00,11,652,221,362,69,3.1818181818181817,7,7.0,258.09000000000003,219.73,198.58,161.75
2026-07-12 21:00:00,13,602,237,293,72,3.3076923076923075,7,4.384615384615385,200.19,192.7,150.17,154.1
2026-07-12 22:00:00,12,544,188,245,111,3.3333333333333335,6,3.5833333333333335,196.34,183.15,137.23,135.98
2026-07-12 23:00:00,13,588,231,256,101,3.3076923076923075,8,2.769230769230769,235.69,220.17,166.49,160.48
2026-07-13 00:00:00,9,542,256,168,118,3.6666666666666665,5,1.5555555555555556,212.07999999999998,165.03,125.0,126.05
2026-07-13 01:00:00,9,544,246,213,85,3.0,5,3.888888888888889,157.35999999999999,173.93,153.53,140.0
2026-07-13 02:00:00,11,522,253,193,76,3.0,8,4.0,179.03,173.29,151.8,126.07
2026-07-13 03:00:00,11,457,226,156,75,3.1818181818181817,7,3.4545454545454546,176.13,170.13,136.36,107.03999999999999
2026-07-13 04:00:00,12,527,251,152,124,3.3333333333333335,7,3.8333333333333335,194.5,190.69,135.08,153.28
2026-07-13 05:00:00,13,484,190,185,109,2.4615384615384617,10,5.0,193.18,157.01,115.97,106.26
2026-07-13 06:00:00,11,492,201,207,84,3.5454545454545454,5,2.6363636363636362,190.52,177.48000000000002,133.3,114.08
2026-07-13 07:00:00,10,446,258,118,70,3.2,6,4.0,174.10999999999999,149.74,107.82,134.47
2026-07-13 08:00:00,11,576,264,255,57,2.5454545454545454,8,5.090909090909091,190.94,211.26,157.18,173.87
2026-07-13 09:00:00,10,785,399,322,64,3.4,6,5.9,314.19,292.43,222.2,228.99
2026-07-13 10:00:00,14,655,413,172,70,3.2857142857142856,9,4.428571428571429,277.34999999999997,233.99,161.3,180.5
2026-07-13 11:00:00,9,813,463,220,130,3.2222222222222223,5,4.666666666666667,355.17,266.81,181.91,226.26999999999998
2026-07-13 12:00:00,10,884,499,315,70,3.4,6,5.2,337.52,340.31,224.49,275.71
2026-07-13 13:00:00,13,715,379,253,83,3.0,9,4.923076923076923,263.8,248.06,178.32999999999998,182.74
2026-07-13 14:00:00,13,783,405,321,57,2.923076923076923,9,6.076923076923077,297.5,260.69,172.58,224.35
2026-07-13 15:00:00,13,724,338,311,75,3.4615384615384617,7,4.461538461538462,275.33,237.07,201.03,216.68
2026-07-13 16:00:00,10,809,337,393,79,3.9,4,3.1,316.49,273.03000000000003,230.68,220.14
2026-07-13 17:00:00,9,724,395,278,51,3.4444444444444446,5,5.555555555555555,302.42,273.26,206.63,206.89
2026-07-13 18:00:00,13,763,415,271,77,3.230769230769231,7,4.461538461538462,308.69,272.07,172.67000000000002,236.09
2026-07-13 19:00:00,12,718,324,270,124,3.0833333333333335,8,5.666666666666667,285.85,233.86,207.8,169.52
2026-07-13 20:00:00,11,736,346,301,89,2.909090909090909,8,6.090909090909091,285.97,218.57,193.57,199.14000000000001
2026-07-13 21:00:00,12,643,312,249,82,2.9166666666666665,8,5.0,227.36,225.85,163.91,172.57999999999998
2026-07-13 22:00:00,12,607,316,203,88,3.4166666666666665,6,2.8333333333333335,228.77,217.9,149.64000000000001,160.82
2026-07-13 23:00:00,9,450,231,172,47,2.888888888888889,6,5.0,185.62,151.27,118.60000000000001,141.25
2026-07-14 00:00:00,11,538,228,216,94,3.0,7,4.545454545454546,166.89,179.22,139.17,131.8
2026-07-14 01:00:00,12,542,251,206,85,3.4166666666666665,7,2.9166666666666665,207.86,182.91,130.26,130.0
2026-07-14 02:00:00,10,480,192,203,85,3.5,4,2.8,182.81,156.08,142.92,117.71000000000001
2026-07-14 03:00:00,11,585,254,246,85,3.0,8,5.0,224.93,198.22,158.2,150.21
2026-07-14 04:00:00,13,517,218,220,79,3.6923076923076925,7,3.4615384615384617,179.45,176.35,130.45,126.45
2026-07-14 05:00:00,14,494,190,233,71,3.2857142857142856,8,3.5,165.85,158.22,130.93,127.97999999999999
2026-07-14 06:00:00,9,519,234,223,62,3.5555555555555554,5,4.0,209.7,170.07,171.44,146.38
2026-07-14 07:00:00,11,426,208,147,71,3.3636363636363638,6,3.6363636363636362,148.75,130.2,111.19,105.84
2026-07-14 08:00:00,12,481,215,227,39,3.5,8,5.416666666666667,167.34,173.46,146.32,114.8
2026-07-14 09:00:00,12,641,288,306,47,3.5833333333333335,6,4.583333333333333,244.5,222.43,168.19,148.01
2026-07-14 10:00:00,14,707,342,309,56,3.357142857142857,8,5.642857142857143,262.3,255.05,197.85,187.41
2026-07-14 11:00:00,10,718,335,248,135,3.1,7,5.2,260.0,239.62,177.39,158.74
2026-07-14 12:00:00,11,711,371,243,97,2.909090909090909,7,7.363636363636363,270.26,253.84,178.68,186.16
2026-07-14 13:00:00,9,651,364,221,66,3.888888888888889,4,3.2222222222222223,239.66,216.43,151.65,206.46
2026-07-14 14:00:00,12,714,348,285,81,3.0,7,5.833333333333333,251.20000000000002,253.85,152.17,198.67
2026-07-14 15:00:00,10,777,414,289,74,2.6,7,6.2,305.55,211.17,225.87,228.19
2026-07-14 16:00:00,11,715,403,245,67,3.5454545454545454,6,5.545454545454546,260.12,237.95999999999998,190.46,213.57999999999998
2026-07-14 17:00:00,15,797,342,375,80,3.2666666666666666,9,4.866666666666666,296.56,270.13,221.19,209.24
2026-07-14 18:00:00,11,706,409,224,73,3.0,8,5.7272727272727275,272.07,219.76,170.41,204.32000000000002
2026-07-14 19:00:00,11,556,309,188,59,2.8181818181818183,8,8.090909090909092,182.44,222.4,138.44,156.2
2026-07-14 20:00:00,14,678,304,289,85,3.5714285714285716,8,4.285714285714286,261.66,173.48,177.48,174.26
2026-07-14 21:00:00,12,651,306,298,47,3.1666666666666665,7,4.5,257.56,256.21,178.97,181.97
2026-07-14 22:00:00,15,628,239,310,79,3.2666666666666666,9,4.6,252.21,225.56,173.25,129.22
2026-07-14 23:00:00,15,538,229,226,83,3.2,9,4.466666666666667,194.24,173.13,135.73,149.25
2026-07-15 00:00:00,12,550,263,200,87,3.3333333333333335,6,3.5833333333333335,192.5,183.78,140.65,141.65
2026-07-15 01:00:00,9,437,231,145,61,3.0,5,2.7777777777777777,165.34,150.92,111.16,135.71
2026-07-15 02:00:00,15,546,257,221,68,3.1333333333333333,10,4.2,201.62,175.25,147.66,131.88
2026-07-15 03:00:00,8,458,184,194,80,3.375,4,4.0,165.36,145.38,112.04,94.13
2026-07-15 04:00:00,14,526,260,161,105,3.2142857142857144,8,2.9285714285714284,190.10000000000002,173.09,128.25,141.07
2026-07-15 05:00:00,14,509,243,195,71,3.0714285714285716,9,3.4285714285714284,202.81,187.76,154.95,155.23
2026-07-15 06:00:00,11,503,231,168,104,3.272727272727273,6,3.727272727272727,176.49,167.74,129.25,145.72
2026-07-15 07:00:00,12,560,278,176,106,3.1666666666666665,8,3.1666666666666665,214.98000000000002,179.33,145.35,156.64
2026-07-15 08:00:00,11,625,307,214,104,2.727272727272727,8,5.909090909090909,269.07,206.61,165.82,177.98
2026-07-15 09:00:00,11,665,330,266,69,3.272727272727273,7,3.727272727272727,272.95,209.12,175.76999999999998,182.46
2026-07-15 10:00:00,11,761,385,311,65,2.8181818181818183,8,5.0,284.41,251.28,206.79999999999998,189.41
2026-07-15 11:00:00,10,674,353,232,89,3.2,7,6.1,261.46,228.05,191.84,203.34
2026-07-15 12:00:00,10,618,330,213,75,3.0,6,4.8,209.14,245.62,145.29,172.33
2026-07-15 13:00:00,14,696,419,208,69,3.357142857142857,8,4.571428571428571,269.88,240.2,165.21,202.84
2026-07-15 14:00:00,10,680,398,230,52,3.6,4,5.1,244.44,219.48999999999998,178.73,195.96
2026-07-15 15:00:00,11,758,409,244,105,3.0,7,6.363636363636363,231.49,247.95000000000002,192.78,199.81
2026-07-15 16:00:00,14,819,400,335,84,3.0714285714285716,9,6.642857142857143,344.96,301.8,206.14000000000001,247.54
2026-07-15 17:00:00,10,762,478,204,80,2.9,7,6.6,247.25,250.0,172.52,227.3
2026-07-15 18:00:00,11,686,411,231,44,3.727272727272727,5,4.0,277.13,206.78,186.45,178.85999999999999
2026-07-15 19:00:00,14,674,369,234,71,2.9285714285714284,10,7.214285714285714,248.96,245.81,183.14000000000001,163.89
2026-07-15 20:00:00,9,557,262,203,92,3.2222222222222223,5,2.2222222222222223,222.72,181.17000000000002,125.72,146.61
2026-07-15 21:00:00,11,681,313,322,46,3.090909090909091,7,5.181818181818182,252.69,209.67,169.41,189.85999999999999
2026-07-15 22:00:00,12,431,253,134,44,3.25,7,4.416666666666667,169.3,142.18,102.41,123.28999999999999
2026-07-15 23:00:00,11,500,221,196,83,3.1818181818181817,7,2.727272727272727,196.04000000000002,174.43,133.51,137.84
2026-07-16 00:00:00,10,497,257,175,65,3.1,6,3.4,189.22,182.18,155.77,150.01
2026-07-16 01:00:00,9,471,210,197,64,3.3333333333333335,5,2.7777777777777777,182.38,158.12,118.27,142.83
2026-07-16 02:00:00,13,442,164,195,83,3.076923076923077,8,3.6153846153846154,174.46,151.53,126.4,113.46000000000001
2026-07-16 03:00:00,9,580,219,258,103,3.0,6,7.333333333333333,233.7,170.78,169.4,131.56
2026-07-16 04:00:00,15,488,252,164,72,2.8666666666666667,10,4.466666666666667,189.41,164.31,123.81,127.79
2026-07-16 05:00:00,8,512,218,193,101,3.0,5,3.875,199.7,166.47,117.55,131.74
2026-07-16 06:00:00,13,535,250,193,92,3.4615384615384617,8,3.230769230769231,188.46,192.74,140.22,134.32999999999998
2026-07-16 07:00:00,9,630,283,250,97,3.2222222222222223,5,4.888888888888889,223.35,223.29,147.79,191.32
2026-07-16 08:00:00,10,625,294,255,76,2.9,7,6.9,280.24,205.07,130.5,151.42000000000002
2026-07-16 09:00:00,8,720,427,239,54,3.25,5,3.75,279.28000000000003,259.74,186.31,194.59
2026-07-16 10:00:00,14,754,351,339,64,3.2142857142857144,8,5.428571428571429,297.26,261.88,228.26,196.14
2026-07-16 11:00:00,8,692,376,263,53,3.0,5,5.75,233.13,269.71,185.74,221.31
2026-07-16 12:00:00,9,730,342,283,105,3.111111111111111,6,4.444444444444445,315.0,269.04,180.11,193.37
2026-07-16 13:00:00,15,746,434,247,65,3.066666666666667,9,4.533333333333333,300.14,253.03,182.27,215.07
2026-07-16 14:00:00,10,749,362,272,115,3.6,6,6.3,268.96,254.01,178.2,218.71
2026-07-16 15:00:00,9,733,414,250,69,3.0,6,6.111111111111111,282.06,270.15,223.02,203.68
2026-07-16 16:00:00,11,770,409,257,104,3.1818181818181817,7,6.0,281.53000000000003,248.2,192.62,206.64000000000001
2026-07-16 17:00:00,9,819,502,227,90,2.888888888888889,6,7.222222222222222,318.97,292.1,198.16000000000003,245.92
2026-07-16 18:00:00,12,702,371,251,80,2.8333333333333335,9,6.916666666666667,287.49,274.34,165.78,196.72
2026-07-16 19:00:00,13,694,399,199,96,3.3846153846153846,8,5.615384615384615,245.37,233.69,177.89000000000001,204.68
2026-07-16 20:00:00,14,628,305,248,75,3.2142857142857144,9,6.142857142857143,227.84,203.77,174.64,159.38
2026-07-16 21:00:00,12,551,290,216,45,3.4166666666666665,6,4.5,184.96,183.73000000000002,144.72,150.85
2026-07-16 22:00:00,14,475,251,153,71,3.0714285714285716,8,2.7142857142857144,178.54,163.9,117.52,119.53
2026-07-16 23:00:00,14,541,236,232,73,3.0714285714285716,9,4.285714285714286,194.03,169.84,151.26,154.53
2026-07-17 00:00:00,12,592,221,267,104,2.8333333333333335,9,3.4166666666666665,227.34,208.96,178.3,125.47
2026-07-17 01:00:00,10,501,243,209,49,3.5,6,2.3,178.67000000000002,178.9,119.95,140.28
2026-07-17 02:00:00,9,495,272,145,78,3.111111111111111,6,4.333333333333333,184.54,188.73,106.37,119.51
2026-07-17 03:00:00,9,518,208,216,94,2.888888888888889,6,4.0,189.1,181.33,136.75,153.14
2026-07-17 04:00:00,9,437,213,145,79,3.4444444444444446,5,4.555555555555555,161.79,144.31,123.92999999999999,121.34
2026-07-17 05:00:00,11,485,187,212,86,2.8181818181818183,7,4.545454545454546,158.48,160.13,132.85,126.84
2026-07-17 06:00:00,13,509,237,191,81,3.4615384615384617,7,1.7692307692307692,191.19,160.26,125.22,124.7
2026-07-17 07:00:00,11,585,277,226,82,3.0,8,4.909090909090909,213.04000000000002,178.24,149.35,127.83
2026-07-17 08:00:00,11,555,249,235,71,2.909090909090909,7,4.363636363636363,193.29,165.58,143.56,141.48
2026-07-17 09:00:00,14,699,362,275,62,3.2142857142857144,10,6.071428571428571,298.05,252.41,184.1,189.34
2026-07-17 10:00:00,13,673,335,267,71,3.0,9,5.230769230769231,267.1,221.42000000000002,177.65,188.38
2026-07-17 11:00:00,14,802,390,341,71,3.142857142857143,9,4.642857142857143,274.21,303.25,220.76,207.01
2026-07-17 12:00:00,9,729,428,247,54,3.5555555555555554,5,5.444444444444445,277.59000000000003,238.98,170.8,214.74
2026-07-17 13:00:00,13,653,386,206,61,3.6153846153846154,8,4.615384615384615,216.71,210.74,163.11,206.42
2026-07-17 14:00:00,14,767,452,232,83,3.2857142857142856,8,3.9285714285714284,287.34,259.68,177.07,206.61
2026-07-17 15:00:00,11,624,320,243,61,3.3636363636363638,5,4.0,277.16,230.69,168.91,190.32
2026-07-17 16:00:00,16,694,439,190,65,3.0625,10,5.5,273.94,245.81,174.72,203.10999999999999
2026-07-17 17:00:00,9,642,351,239,52,3.6666666666666665,4,3.3333333333333335,241.19,195.9,159.73,204.63
2026-07-17 18:00:00,14,757,426,291,40,3.142857142857143,10,6.571428571428571,261.25,270.26,193.44,210.01
2026-07-17 19:00:00,11,612,222,312,78,3.3636363636363638,8,5.0,203.93,203.69,195.53,145.12
2026-07-17 20:00:00,13,673,344,281,48,3.4615384615384617,8,6.0,303.4,236.29000000000002,175.99,162.5
2026-07-17 21:00:00,14,592,289,241,62,3.642857142857143,8,4.785714285714286,223.57,188.97,159.32,168.07
2026-07-17 22:00:00,10,511,239,170,102,3.8,4,1.8,185.28,143.77,137.9,120.39
2026-07-17 23:00:00,12,502,273,178,51,3.3333333333333335,8,4.75,179.5,157.56,134.63,135.81
2026-07-18 00:00:00,11,642,200,344,98,3.727272727272727,6,5.636363636363637,200.41,218.67,153.91,167.39000000000001
2026-07-18 01:00:00,12,641,185,301,155,3.25,7,2.1666666666666665,251.65,195.3,176.21,141.3
2026-07-18 02:00:00,11,509,184,253,72,3.090909090909091,8,4.0,187.25,170.79,169.56,103.97999999999999
2026-07-18 03:00:00,10,543,205,272,66,3.3,6,3.1,213.57,163.57999999999998,140.74,133.29
2026-07-18 04:00:00,9,688,267,342,79,3.4444444444444446,5,3.0,295.46,235.55,206.93,177.02
2026-07-18 05:00:00,11,583,188,326,69,3.0,6,3.4545454545454546,227.79,181.33,168.66,162.45
2026-07-18 06:00:00,9,539,219,279,41,3.111111111111111,4,2.7777777777777777,212.94,180.36,142.97,126.55
2026-07-18 07:00:00,10,591,183,332,76,3.4,5,3.6,220.03,221.25,160.24,158.84
2026-07-18 08:00:00,12,550,180,319,51,2.5,9,6.583333333333333,189.76000000000002,180.47,175.47,130.45
2026-07-18 09:00:00,16,713,346,302,65,3.375,10,5.5,287.76,246.79,177.19,194.38
2026-07-18 10:00:00,10,644,302,293,49,3.6,5,3.5,243.34,266.64,176.16,192.89000000000001
2026-07-18 11:00:00,7,665,335,266,64,3.142857142857143,4,5.571428571428571,272.37,247.56,189.03,160.58
2026-07-18 12:00:00,10,779,345,380,54,2.8,7,9.4,290.68,238.92,208.46,204.38
2026-07-18 13:00:00,12,645,322,266,57,3.5833333333333335,7,4.666666666666667,228.12,247.53,149.49,163.77
2026-07-18 14:00:00,11,843,364,387,92,3.3636363636363638,6,5.363636363636363,321.89,279.07,263.89,199.05
2026-07-18 15:00:00,10,879,385,390,104,3.1,7,5.7,342.46999999999997,305.24,252.07,238.65
2026-07-18 16:00:00,14,762,381,318,63,3.5714285714285716,8,4.571428571428571,288.65,273.07,207.07999999999998,201.65
2026-07-18 17:00:00,12,681,272,310,99,2.5833333333333335,9,6.833333333333333,238.99,246.35,185.31,183.32
2026-07-18 18:00:00,12,702,305,304,93,3.5,7,5.916666666666667,220.56,209.9,168.91,184.10999999999999
2026-07-18 19:00:00,10,630,263,313,54,3.3,6,5.7,223.79,207.26,163.12,176.95
2026-07-18 20:00:00,12,641,240,334,67,3.6666666666666665,7,5.916666666666667,229.43,229.01,187.79,149.78
2026-07-18 21:00:00,15,668,274,311,83,3.0,9,4.066666666666666,250.41,218.35,184.22,170.33
2026-07-18 22:00:00,7,607,204,304,99,3.4285714285714284,4,5.0,225.41,222.07999999999998,166.1,139.49
2026-07-18 23:00:00,9,558,197,269,92,3.111111111111111,6,5.333333333333333,171.54999999999998,181.7,147.42,132.91
2026-07-19 00:00:00,9,531,209,217,105,3.5555555555555554,4,4.111111111111111,204.16,157.65,120.14,142.04
2026-07-19 01:00:00,13,504,138,254,112,3.1538461538461537,7,5.384615384615385,166.72,158.55,132.87,114.41
2026-07-19 02:00:00,10,575,181,317,77,3.6,5,3.7,218.39000000000001,155.99,199.18,147.5
2026-07-19 03:00:00,14,540,196,258,86,3.2857142857142856,8,3.357142857142857,205.68,171.15,149.92000000000002,131.18
2026-07-19 04:00:00,14,528,146,264,118,3.2142857142857144,8,4.785714285714286,200.27,168.75,138.16,117.82
2026-07-19 05:00:00,13,583,114,308,161,3.076923076923077,8,3.923076923076923,196.32,185.97,170.5,155.9
2026-07-19 06:00:00,16,523,187,260,76,3.375,10,4.0,185.98,155.32,128.58,138.7
2026-07-19 07:00:00,9,512,240,196,76,3.111111111111111,5,3.888888888888889,176.07,169.06,130.13,157.78
2026-07-19 08:00:00,13,591,186,327,78,2.6923076923076925,10,7.923076923076923,215.13,192.03,156.03,151.87
2026-07-19 09:00:00,13,759,341,329,89,3.0,8,4.384615384615385,275.0,238.36,202.4,186.84
2026-07-19 10:00:00,16,741,395,290,56,3.1875,10,6.1875,269.13,251.01,184.71,187.26
2026-07-19 11:00:00,16,722,301,360,61,3.375,10,5.125,281.96999999999997,247.21,239.82,174.67
2026-07-19 12:00:00,12,832,308,403,121,3.4166666666666665,7,4.416666666666667,281.58,268.71999999999997,243.25,207.21
2026-07-19 13:00:00,9,882,333,459,90,3.6666666666666665,4,3.5555555555555554,341.52,334.0,197.51999999999998,231.67000000000002
2026-07-19 14:00:00,10,752,350,352,50,3.7,4,3.8,269.99,263.45,217.9,205.74
2026-07-19 15:00:00,10,720,287,321,112,3.2,5,5.0,267.73,234.0,155.33,181.72
2026-07-19 16:00:00,8,854,386,353,115,3.125,5,5.875,301.21,271.15999999999997,239.95,226.2
2026-07-19 17:00:00,10,769,347,333,89,3.4,6,4.4,308.46999999999997,222.35999999999999,186.75,219.35
2026-07-19 18:00:00,13,806,373,367,66,3.4615384615384617,7,4.769230769230769,320.11,249.35,224.66,237.1
2026-07-19 19:00:00,8,636,240,314,82,3.625,4,4.5,229.05,214.20999999999998,207.2,147.34
2026-07-19 20:00:00,11,620,251,274,95,3.4545454545454546,5,5.0,214.39,198.46,161.72,188.22
2026-07-19 21:00:00,14,705,275,340,90,2.9285714285714284,8,5.357142857142857,212.92,253.16,202.28,195.92000000000002
2026-07-19 22:00:00,10,648,230,364,54,3.1,6,2.0,225.14,202.38,179.01,153.44
2026-07-19 23:00:00,16,460,209,183,68,3.3125,10,5.3125,176.73000000000002,162.98,124.53,120.35
2026-07-20 00:00:00,12,491,199,212,80,3.0,8,3.5833333333333335,180.38,148.59,140.72,130.85999999999999
2026-07-20 01:00:00,12,520,268,211,41,3.5,7,3.6666666666666665,188.57,172.63,141.32,159.11
2026-07-20 02:00:00,13,576,332,161,83,3.3846153846153846,7,3.6923076923076925,206.91,190.1,125.99000000000001,149.13
2026-07-20 03:00:00,8,451,212,168,71,3.375,5,4.5,175.62,145.63,130.5,105.28
2026-07-20 04:00:00,9,540,218,231,91,3.7777777777777777,5,1.7777777777777777,213.63,192.59,122.97,131.95
2026-07-20 05:00:00,15,415,187,138,90,3.1333333333333333,9,2.7333333333333334,156.92000000000002,126.76,105.32000000000001,97.12
2026-07-20 06:00:00,14,546,202,216,128,3.142857142857143,9,3.7857142857142856,213.06,174.64000000000001,140.61,140.87
2026-07-20 07:00:00,13,505,284,159,62,3.230769230769231,7,3.1538461538461537,188.03,160.16,129.89000000000001,125.03
2026-07-20 08:00:00,15,664,288,269,107,3.533333333333333,9,4.266666666666667,232.95,211.15,151.68,162.3
2026-07-20 09:00:00,16,685,322,286,77,3.1875,10,6.25,272.73,239.53,158.86,175.7
2026-07-20 10:00:00,14,588,337,191,60,3.142857142857143,8,5.357142857142857,268.0,210.79,159.6,171.76
2026-07-20 11:00:00,10,747,434,249,64,2.9,7,6.2,250.26,233.1,166.66,226.86
2026-07-20 12:00:00,13,744,441,216,87,2.769230769230769,10,6.846153846153846,246.0,259.38,171.99,234.57
2026-07-20 13:00:00,14,812,457,295,60,3.2142857142857144,9,6.285714285714286,321.08,264.78,177.81,247.23
2026-07-20 14:00:00,14,847,430,329,88,2.7142857142857144,10,5.785714285714286,312.40999999999997,265.66,243.6,214.03
2026-07-20 15:00:00,13,696,319,298,79,3.230769230769231,9,5.769230769230769,271.74,198.23,177.87,201.82
2026-07-20 16:00:00,14,694,329,278,87,3.357142857142857,10,5.5,260.71999999999997,215.55,193.97,197.0
2026-07-20 17:00:00,13,712,351,271,90,2.923076923076923,9,7.153846153846154,283.68,238.6,178.69,192.12
2026-07-20 18:00:00,12,716,413,227,76,3.6666666666666665,6,4.083333333333333,256.56,229.01,181.03,192.55
2026-07-20 19:00:00,14,622,278,252,92,3.142857142857143,9,5.642857142857143,228.73,190.15,185.68,168.59
2026-07-20 20:00:00,14,600,288,250,62,3.4285714285714284,8,4.142857142857143,240.97,184.15,161.37,139.79
2026-07-20 21:00:00,9,610,261,274,75,3.111111111111111,6,5.333333333333333,232.14,193.09,182.8,144.6
2026-07-20 22:00:00,9,561,243,230,88,3.111111111111111,6,3.2222222222222223,207.78,183.48,152.06,140.02
